OrderID,Date,CustomerID,Product,Quantity,UnitPrice,GrossAmount,CouponCode,DiscountPercent,DiscountAmount,NetAmount,TotalPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,ReferralSource,OrderYear,OrderMonth,OrderMonthName,OrderDay,DayOfWeek,IsWeekend
ORD201033,2024-12-24,C20338,Monitor,1,370.85,370.85,FREESHIP,0.0,0.0,370.85,370.85,331 Main St,Gift Card,Delivered,TRK30654048,2,Referral,2024,12,December,24,Tuesday,0
ORD201034,2024-06-16,C84524,Printer,4,517.98,2071.92,FREESHIP,0.0,0.0,2071.92,2071.92,766 Main St,Cash,Cancelled,TRK76751888,8,Facebook,2024,6,June,16,Sunday,1
ORD201035,2023-11-12,C70315,Laptop,4,506.11,2024.44,NO_COUPON,0.0,0.0,2024.44,2024.44,911 Main St,Cash,Cancelled,TRK97732085,5,Referral,2023,11,November,12,Sunday,1
ORD201036,2024-05-31,C98278,Phone,3,413.83,1241.49,SAVE10,0.1,124.15,1117.34,1241.49,552 Main St,Gift Card,Shipped,TRK49684737,8,Facebook,2024,5,May,31,Friday,0
ORD201037,2023-12-13,C32347,Printer,1,249.81,249.81,SAVE10,0.1,24.98,224.83,249.81,408 Main St,Cash,Pending,TRK54073964,1,Google,2023,12,December,13,Wednesday,0
ORD201038,2025-03-15,C77961,Tablet,3,362.53,1087.59,NO_COUPON,0.0,0.0,1087.59,1087.59,422 Main St,Debit Card,Returned,TRK28969024,5,Facebook,2025,3,March,15,Saturday,1
ORD201039,2025-06-28,C49137,Desk,2,299.23,598.46,WINTER15,0.15,89.77,508.69,598.46,177 Main St,Credit Card,Cancelled,TRK79362428,2,Instagram,2025,6,June,28,Saturday,1
ORD201040,2023-11-15,C13169,Tablet,1,536.07,536.07,FREESHIP,0.0,0.0,536.07,536.07,932 Main St,Debit Card,Delivered,TRK66288666,5,Google,2023,11,November,15,Wednesday,0
ORD201041,2023-02-11,C21167,Monitor,4,558.9,2235.6,WINTER15,0.15,335.34,1900.26,2235.6,948 Main St,Gift Card,Shipped,TRK97737564,9,Google,2023,2,February,11,Saturday,1
ORD201042,2024-12-09,C59724,Tablet,2,409.75,819.5,WINTER15,0.15,122.92,696.58,819.5,414 Main St,Debit Card,Shipped,TRK67878272,2,Facebook,2024,12,December,9,Monday,0
ORD201043,2025-01-11,C43965,Tablet,2,179.96,359.92,NO_COUPON,0.0,0.0,359.92,359.92,675 Main St,Gift Card,Shipped,TRK94346739,5,Instagram,2025,1,January,11,Saturday,1
ORD201044,2025-06-22,C63018,Printer,1,38.49,38.49,FREESHIP,0.0,0.0,38.49,38.49,215 Main St,Credit Card,Delivered,TRK52335337,4,Referral,2025,6,June,22,Sunday,1
ORD201045,2024-09-20,C11893,Laptop,5,316.4,1582.0,NO_COUPON,0.0,0.0,1582.0,1582.0,671 Main St,Gift Card,Returned,TRK72012758,7,Email,2024,9,September,20,Friday,0
ORD201046,2024-10-07,C85421,Tablet,3,547.15,1641.45,WINTER15,0.15,246.22,1395.23,1641.45,466 Main St,Online,Shipped,TRK16524006,4,Instagram,2024,10,October,7,Monday,0
ORD201047,2023-06-23,C81726,Chair,4,540.34,2161.36,WINTER15,0.15,324.2,1837.16,2161.36,394 Main St,Gift Card,Shipped,TRK69872994,6,Referral,2023,6,June,23,Friday,0
ORD201048,2024-09-09,C57601,Monitor,4,73.65,294.6,NO_COUPON,0.0,0.0,294.6,294.6,889 Main St,Debit Card,Shipped,TRK21153699,9,Google,2024,9,September,9,Monday,0
ORD201049,2024-07-18,C60575,Desk,5,391.86,1959.3,NO_COUPON,0.0,0.0,1959.3,1959.3,587 Main St,Credit Card,Shipped,TRK44468232,6,Instagram,2024,7,July,18,Thursday,0
ORD201050,2023-08-20,C70659,Laptop,5,69.7,348.5,NO_COUPON,0.0,0.0,348.5,348.5,722 Main St,Online,Returned,TRK49663597,9,Instagram,2023,8,August,20,Sunday,1
ORD201051,2025-03-05,C35043,Monitor,5,26.43,132.15,FREESHIP,0.0,0.0,132.15,132.15,820 Main St,Gift Card,Shipped,TRK65097450,5,Facebook,2025,3,March,5,Wednesday,0
ORD201052,2023-09-11,C12301,Tablet,1,531.74,531.74,WINTER15,0.15,79.76,451.98,531.74,493 Main St,Online,Shipped,TRK25145796,1,Google,2023,9,September,11,Monday,0
ORD201053,2024-09-15,C32798,Phone,2,496.62,993.24,SAVE10,0.1,99.32,893.92,993.24,679 Main St,Online,Pending,TRK37375451,2,Instagram,2024,9,September,15,Sunday,1
ORD201054,2023-11-29,C42949,Printer,1,660.66,660.66,WINTER15,0.15,99.1,561.56,660.66,447 Main St,Debit Card,Delivered,TRK46415143,3,Instagram,2023,11,November,29,Wednesday,0
ORD201055,2023-10-23,C10787,Monitor,4,274.82,1099.28,WINTER15,0.15,164.89,934.39,1099.28,932 Main St,Debit Card,Delivered,TRK91512567,9,Email,2023,10,October,23,Monday,0
ORD201056,2024-06-14,C26152,Phone,2,486.35,972.7,SAVE10,0.1,97.27,875.43,972.7,790 Main St,Online,Pending,TRK49382455,6,Referral,2024,6,June,14,Friday,0
ORD201057,2024-09-24,C46210,Laptop,3,428.88,1286.64,WINTER15,0.15,193.0,1093.64,1286.64,535 Main St,Debit Card,Shipped,TRK81611937,3,Facebook,2024,9,September,24,Tuesday,0
ORD201058,2023-09-08,C32943,Desk,2,412.14,824.28,FREESHIP,0.0,0.0,824.28,824.28,127 Main St,Credit Card,Returned,TRK26949106,2,Instagram,2023,9,September,8,Friday,0
ORD201059,2024-09-22,C73629,Desk,1,265.64,265.64,WINTER15,0.15,39.85,225.79,265.64,601 Main St,Credit Card,Returned,TRK11492924,3,Instagram,2024,9,September,22,Sunday,1
ORD201060,2024-05-07,C38024,Tablet,2,273.43,546.86,WINTER15,0.15,82.03,464.83,546.86,824 Main St,Cash,Shipped,TRK93370912,7,Referral,2024,5,May,7,Tuesday,0
ORD201061,2025-01-29,C25445,Laptop,5,131.7,658.5,FREESHIP,0.0,0.0,658.5,658.5,830 Main St,Cash,Shipped,TRK12402431,8,Google,2025,1,January,29,Wednesday,0
ORD201062,2023-08-23,C13501,Chair,5,85.52,427.6,NO_COUPON,0.0,0.0,427.6,427.6,301 Main St,Gift Card,Cancelled,TRK65149372,5,Facebook,2023,8,August,23,Wednesday,0
ORD201063,2024-06-19,C42108,Desk,2,320.68,641.36,FREESHIP,0.0,0.0,641.36,641.36,336 Main St,Credit Card,Shipped,TRK58407918,5,Referral,2024,6,June,19,Wednesday,0
ORD201064,2025-02-12,C32121,Laptop,4,198.81,795.24,FREESHIP,0.0,0.0,795.24,795.24,654 Main St,Cash,Returned,TRK96074264,9,Referral,2025,2,February,12,Wednesday,0
ORD201065,2023-10-30,C47778,Printer,5,666.8,3334.0,SAVE10,0.1,333.4,3000.6,3334.0,488 Main St,Debit Card,Delivered,TRK79504329,7,Referral,2023,10,October,30,Monday,0
ORD201066,2023-12-20,C10791,Desk,1,355.09,355.09,SAVE10,0.1,35.51,319.58,355.09,674 Main St,Debit Card,Cancelled,TRK20321248,5,Instagram,2023,12,December,20,Wednesday,0
ORD201067,2023-06-06,C78959,Phone,2,316.2,632.4,NO_COUPON,0.0,0.0,632.4,632.4,384 Main St,Online,Returned,TRK37426359,2,Instagram,2023,6,June,6,Tuesday,0
ORD201068,2024-08-03,C29914,Laptop,1,133.39,133.39,SAVE10,0.1,13.34,120.05,133.39,469 Main St,Debit Card,Shipped,TRK22073506,2,Referral,2024,8,August,3,Saturday,1
ORD201069,2023-02-25,C70506,Monitor,1,454.23,454.23,NO_COUPON,0.0,0.0,454.23,454.23,255 Main St,Gift Card,Returned,TRK12518384,3,Facebook,2023,2,February,25,Saturday,1
ORD201070,2024-09-06,C46873,Desk,4,491.29,1965.16,NO_COUPON,0.0,0.0,1965.16,1965.16,496 Main St,Debit Card,Pending,TRK10926575,6,Email,2024,9,September,6,Friday,0
ORD201071,2025-06-24,C94037,Phone,2,255.14,510.28,NO_COUPON,0.0,0.0,510.28,510.28,216 Main St,Cash,Shipped,TRK47536985,2,Google,2025,6,June,24,Tuesday,0
ORD201072,2023-02-26,C88644,Monitor,1,392.61,392.61,SAVE10,0.1,39.26,353.35,392.61,977 Main St,Gift Card,Cancelled,TRK14900878,4,Referral,2023,2,February,26,Sunday,1
ORD201073,2024-10-11,C69471,Tablet,4,362.06,1448.24,NO_COUPON,0.0,0.0,1448.24,1448.24,294 Main St,Debit Card,Returned,TRK11107152,4,Facebook,2024,10,October,11,Friday,0
ORD201074,2024-05-10,C21437,Phone,1,222.73,222.73,NO_COUPON,0.0,0.0,222.73,222.73,120 Main St,Online,Returned,TRK81624772,4,Google,2024,5,May,10,Friday,0
ORD201075,2024-08-31,C40949,Monitor,2,552.63,1105.26,WINTER15,0.15,165.79,939.47,1105.26,609 Main St,Debit Card,Delivered,TRK43066749,7,Instagram,2024,8,August,31,Saturday,1
ORD201076,2023-05-08,C99116,Laptop,4,686.61,2746.44,NO_COUPON,0.0,0.0,2746.44,2746.44,176 Main St,Cash,Shipped,TRK52711973,6,Referral,2023,5,May,8,Monday,0
ORD201077,2025-03-07,C57861,Printer,3,305.16,915.48,SAVE10,0.1,91.55,823.93,915.48,115 Main St,Credit Card,Cancelled,TRK47775217,8,Referral,2025,3,March,7,Friday,0
ORD201078,2023-03-18,C62627,Desk,1,41.09,41.09,WINTER15,0.15,6.16,34.93,41.09,881 Main St,Online,Returned,TRK90060232,4,Email,2023,3,March,18,Saturday,1
ORD201079,2024-06-20,C89979,Phone,5,634.0,3170.0,NO_COUPON,0.0,0.0,3170.0,3170.0,144 Main St,Gift Card,Delivered,TRK99055909,8,Email,2024,6,June,20,Thursday,0
ORD201080,2023-01-20,C70613,Laptop,5,464.74,2323.7,NO_COUPON,0.0,0.0,2323.7,2323.7,438 Main St,Gift Card,Delivered,TRK33140293,7,Referral,2023,1,January,20,Friday,0
ORD201081,2023-04-21,C55636,Monitor,4,425.6,1702.4,FREESHIP,0.0,0.0,1702.4,1702.4,494 Main St,Credit Card,Pending,TRK85897054,5,Google,2023,4,April,21,Friday,0
ORD201082,2023-10-06,C96595,Chair,3,573.22,1719.66,SAVE10,0.1,171.97,1547.69,1719.66,177 Main St,Debit Card,Pending,TRK59779174,5,Email,2023,10,October,6,Friday,0
ORD201083,2024-07-09,C68508,Chair,1,123.28,123.28,SAVE10,0.1,12.33,110.95,123.28,895 Main St,Credit Card,Delivered,TRK98960285,3,Email,2024,7,July,9,Tuesday,0
ORD201084,2023-01-08,C45175,Phone,1,70.82,70.82,WINTER15,0.15,10.62,60.2,70.82,128 Main St,Gift Card,Pending,TRK41792296,1,Instagram,2023,1,January,8,Sunday,1
ORD201085,2023-05-21,C28049,Printer,2,646.69,1293.38,WINTER15,0.15,194.01,1099.37,1293.38,404 Main St,Debit Card,Shipped,TRK91426444,7,Instagram,2023,5,May,21,Sunday,1
ORD201086,2023-12-23,C46967,Tablet,2,513.42,1026.84,WINTER15,0.15,154.03,872.81,1026.84,401 Main St,Online,Pending,TRK91439791,5,Instagram,2023,12,December,23,Saturday,1
ORD201087,2025-03-23,C84134,Laptop,4,693.07,2772.28,SAVE10,0.1,277.23,2495.05,2772.28,530 Main St,Online,Shipped,TRK48659380,8,Instagram,2025,3,March,23,Sunday,1
ORD201088,2023-11-30,C49831,Desk,3,491.43,1474.29,WINTER15,0.15,221.14,1253.15,1474.29,213 Main St,Gift Card,Shipped,TRK21232601,6,Instagram,2023,11,November,30,Thursday,0
ORD201089,2025-03-15,C13324,Tablet,2,599.74,1199.48,NO_COUPON,0.0,0.0,1199.48,1199.48,440 Main St,Gift Card,Shipped,TRK66967997,2,Instagram,2025,3,March,15,Saturday,1
ORD201090,2023-02-25,C61225,Monitor,2,650.25,1300.5,NO_COUPON,0.0,0.0,1300.5,1300.5,996 Main St,Gift Card,Returned,TRK37022954,6,Instagram,2023,2,February,25,Saturday,1
ORD201091,2024-10-08,C16400,Laptop,3,209.48,628.44,NO_COUPON,0.0,0.0,628.44,628.44,123 Main St,Debit Card,Pending,TRK57771859,4,Email,2024,10,October,8,Tuesday,0
ORD201092,2023-08-21,C38642,Laptop,5,209.2,1046.0,WINTER15,0.15,156.9,889.1,1046.0,930 Main St,Debit Card,Delivered,TRK47744396,6,Email,2023,8,August,21,Monday,0
ORD201093,2023-06-09,C86773,Phone,4,197.36,789.44,FREESHIP,0.0,0.0,789.44,789.44,557 Main St,Gift Card,Returned,TRK22612240,9,Instagram,2023,6,June,9,Friday,0
ORD201094,2023-06-28,C66093,Printer,4,648.91,2595.64,SAVE10,0.1,259.56,2336.08,2595.64,615 Main St,Credit Card,Shipped,TRK54950785,6,Instagram,2023,6,June,28,Wednesday,0
ORD201095,2024-04-23,C33051,Phone,2,441.54,883.08,SAVE10,0.1,88.31,794.77,883.08,397 Main St,Online,Delivered,TRK92929755,2,Email,2024,4,April,23,Tuesday,0
ORD201096,2025-05-03,C18169,Tablet,2,464.92,929.84,NO_COUPON,0.0,0.0,929.84,929.84,782 Main St,Debit Card,Returned,TRK49482923,2,Facebook,2025,5,May,3,Saturday,1
ORD201097,2024-12-26,C81370,Monitor,5,506.45,2532.25,WINTER15,0.15,379.84,2152.41,2532.25,344 Main St,Gift Card,Shipped,TRK99682998,7,Google,2024,12,December,26,Thursday,0
ORD201098,2023-06-17,C91103,Monitor,4,255.86,1023.44,NO_COUPON,0.0,0.0,1023.44,1023.44,155 Main St,Credit Card,Delivered,TRK91653000,7,Email,2023,6,June,17,Saturday,1
ORD201099,2024-09-19,C21953,Laptop,2,125.23,250.46,FREESHIP,0.0,0.0,250.46,250.46,272 Main St,Cash,Cancelled,TRK60774796,3,Email,2024,9,September,19,Thursday,0
ORD201100,2023-08-17,C15146,Laptop,5,38.11,190.55,WINTER15,0.15,28.58,161.97,190.55,428 Main St,Debit Card,Cancelled,TRK79790530,6,Instagram,2023,8,August,17,Thursday,0
ORD201101,2025-06-08,C43546,Monitor,3,161.97,485.91,SAVE10,0.1,48.59,437.32,485.91,904 Main St,Cash,Pending,TRK85871121,4,Email,2025,6,June,8,Sunday,1
ORD201102,2024-06-03,C98474,Chair,4,347.17,1388.68,NO_COUPON,0.0,0.0,1388.68,1388.68,997 Main St,Debit Card,Shipped,TRK86192984,8,Instagram,2024,6,June,3,Monday,0
ORD201103,2023-04-24,C90292,Laptop,4,276.32,1105.28,NO_COUPON,0.0,0.0,1105.28,1105.28,129 Main St,Online,Delivered,TRK26270357,5,Google,2023,4,April,24,Monday,0
ORD201104,2024-07-25,C17075,Tablet,4,314.76,1259.04,NO_COUPON,0.0,0.0,1259.04,1259.04,850 Main St,Online,Shipped,TRK63547510,8,Instagram,2024,7,July,25,Thursday,0
ORD201105,2024-01-08,C12487,Tablet,3,475.69,1427.07,FREESHIP,0.0,0.0,1427.07,1427.07,884 Main St,Gift Card,Cancelled,TRK23324770,3,Google,2024,1,January,8,Monday,0
ORD201106,2023-03-12,C34555,Chair,1,372.8,372.8,SAVE10,0.1,37.28,335.52,372.8,903 Main St,Cash,Cancelled,TRK72859458,6,Facebook,2023,3,March,12,Sunday,1
ORD201107,2025-06-30,C25110,Tablet,2,63.21,126.42,SAVE10,0.1,12.64,113.78,126.42,282 Main St,Online,Cancelled,TRK80963328,4,Google,2025,6,June,30,Monday,0
ORD201108,2023-03-20,C35136,Laptop,1,634.94,634.94,WINTER15,0.15,95.24,539.7,634.94,462 Main St,Online,Cancelled,TRK49753703,5,Instagram,2023,3,March,20,Monday,0
ORD201109,2024-04-08,C62277,Printer,4,77.47,309.88,SAVE10,0.1,30.99,278.89,309.88,474 Main St,Gift Card,Returned,TRK32026174,7,Instagram,2024,4,April,8,Monday,0
ORD201110,2024-02-25,C12472,Chair,3,84.31,252.93,SAVE10,0.1,25.29,227.64,252.93,912 Main St,Credit Card,Shipped,TRK36103184,3,Email,2024,2,February,25,Sunday,1
ORD201111,2023-05-06,C24047,Monitor,4,234.45,937.8,FREESHIP,0.0,0.0,937.8,937.8,362 Main St,Online,Cancelled,TRK91338580,9,Instagram,2023,5,May,6,Saturday,1
ORD201112,2023-10-13,C76929,Desk,1,356.81,356.81,WINTER15,0.15,53.52,303.29,356.81,563 Main St,Online,Delivered,TRK80694400,1,Instagram,2023,10,October,13,Friday,0
ORD201113,2023-03-19,C52914,Desk,4,209.99,839.96,NO_COUPON,0.0,0.0,839.96,839.96,168 Main St,Cash,Delivered,TRK80819053,8,Google,2023,3,March,19,Sunday,1
ORD201114,2023-03-16,C55164,Tablet,3,659.88,1979.64,NO_COUPON,0.0,0.0,1979.64,1979.64,609 Main St,Gift Card,Cancelled,TRK79610967,3,Google,2023,3,March,16,Thursday,0
ORD201115,2025-06-20,C70426,Laptop,2,336.32,672.64,NO_COUPON,0.0,0.0,672.64,672.64,562 Main St,Online,Returned,TRK89687816,3,Google,2025,6,June,20,Friday,0
ORD201116,2023-10-14,C69149,Printer,2,531.49,1062.98,WINTER15,0.15,159.45,903.53,1062.98,562 Main St,Credit Card,Delivered,TRK61265132,7,Facebook,2023,10,October,14,Saturday,1
ORD201117,2024-05-20,C78684,Chair,3,588.44,1765.32,WINTER15,0.15,264.8,1500.52,1765.32,858 Main St,Gift Card,Shipped,TRK95779073,8,Google,2024,5,May,20,Monday,0
ORD201118,2024-05-24,C58168,Phone,3,251.48,754.44,NO_COUPON,0.0,0.0,754.44,754.44,359 Main St,Credit Card,Returned,TRK99102265,4,Email,2024,5,May,24,Friday,0
ORD201119,2024-11-24,C99024,Laptop,1,684.65,684.65,FREESHIP,0.0,0.0,684.65,684.65,250 Main St,Credit Card,Delivered,TRK24675988,1,Email,2024,11,November,24,Sunday,1
ORD201120,2025-05-10,C22919,Tablet,1,195.86,195.86,NO_COUPON,0.0,0.0,195.86,195.86,267 Main St,Online,Pending,TRK82416295,3,Facebook,2025,5,May,10,Saturday,1
ORD201121,2023-05-28,C98354,Phone,3,50.34,151.02,FREESHIP,0.0,0.0,151.02,151.02,393 Main St,Gift Card,Returned,TRK43070888,3,Instagram,2023,5,May,28,Sunday,1
ORD201122,2023-06-07,C38840,Monitor,5,678.19,3390.95,NO_COUPON,0.0,0.0,3390.95,3390.95,766 Main St,Online,Returned,TRK32496970,8,Facebook,2023,6,June,7,Wednesday,0
ORD201123,2023-04-14,C68936,Tablet,3,554.25,1662.75,WINTER15,0.15,249.41,1413.34,1662.75,843 Main St,Debit Card,Shipped,TRK73163634,6,Referral,2023,4,April,14,Friday,0
ORD201124,2023-05-09,C33744,Chair,4,576.87,2307.48,NO_COUPON,0.0,0.0,2307.48,2307.48,888 Main St,Gift Card,Returned,TRK40245983,5,Instagram,2023,5,May,9,Tuesday,0
ORD201125,2023-10-16,C23555,Desk,4,408.36,1633.44,FREESHIP,0.0,0.0,1633.44,1633.44,156 Main St,Gift Card,Cancelled,TRK67210247,4,Referral,2023,10,October,16,Monday,0
ORD201126,2024-07-22,C34337,Phone,5,190.11,950.55,SAVE10,0.1,95.06,855.49,950.55,325 Main St,Cash,Delivered,TRK36195559,7,Google,2024,7,July,22,Monday,0
ORD201127,2025-03-15,C69396,Printer,3,602.75,1808.25,SAVE10,0.1,180.82,1627.43,1808.25,920 Main St,Credit Card,Shipped,TRK33155049,6,Email,2025,3,March,15,Saturday,1
ORD201128,2023-08-17,C49198,Monitor,3,646.79,1940.37,WINTER15,0.15,291.06,1649.31,1940.37,447 Main St,Cash,Cancelled,TRK10883354,5,Google,2023,8,August,17,Thursday,0
ORD201129,2023-06-11,C43911,Chair,4,418.71,1674.84,FREESHIP,0.0,0.0,1674.84,1674.84,239 Main St,Cash,Pending,TRK37495481,8,Instagram,2023,6,June,11,Sunday,1
ORD201130,2025-02-16,C24347,Laptop,2,323.45,646.9,FREESHIP,0.0,0.0,646.9,646.9,533 Main St,Credit Card,Returned,TRK27233265,5,Instagram,2025,2,February,16,Sunday,1
ORD201131,2024-07-18,C21043,Phone,1,694.5,694.5,WINTER15,0.15,104.18,590.32,694.5,195 Main St,Credit Card,Pending,TRK41691086,3,Facebook,2024,7,July,18,Thursday,0
ORD201132,2024-12-02,C58858,Chair,2,337.32,674.64,SAVE10,0.1,67.46,607.18,674.64,948 Main St,Credit Card,Cancelled,TRK30406357,4,Email,2024,12,December,2,Monday,0
ORD201133,2024-04-09,C20670,Printer,2,467.91,935.82,WINTER15,0.15,140.37,795.45,935.82,432 Main St,Gift Card,Returned,TRK76731303,5,Facebook,2024,4,April,9,Tuesday,0
ORD201134,2024-06-08,C90993,Desk,4,38.28,153.12,WINTER15,0.15,22.97,130.15,153.12,950 Main St,Debit Card,Cancelled,TRK53964711,4,Facebook,2024,6,June,8,Saturday,1
ORD201135,2023-12-28,C11473,Printer,2,73.41,146.82,SAVE10,0.1,14.68,132.14,146.82,562 Main St,Online,Shipped,TRK97793275,2,Google,2023,12,December,28,Thursday,0
ORD201136,2023-09-24,C71899,Tablet,3,668.33,2004.99,WINTER15,0.15,300.75,1704.24,2004.99,799 Main St,Gift Card,Pending,TRK34856025,4,Facebook,2023,9,September,24,Sunday,1
ORD201137,2024-07-29,C48577,Printer,4,410.21,1640.84,WINTER15,0.15,246.13,1394.71,1640.84,841 Main St,Cash,Pending,TRK59911645,5,Instagram,2024,7,July,29,Monday,0
ORD201138,2023-12-18,C13100,Desk,4,294.41,1177.64,NO_COUPON,0.0,0.0,1177.64,1177.64,188 Main St,Debit Card,Pending,TRK55565668,4,Instagram,2023,12,December,18,Monday,0
ORD201139,2025-03-01,C70659,Chair,3,501.82,1505.46,FREESHIP,0.0,0.0,1505.46,1505.46,568 Main St,Gift Card,Cancelled,TRK28290825,4,Email,2025,3,March,1,Saturday,1
ORD201140,2024-06-24,C49838,Printer,2,552.83,1105.66,NO_COUPON,0.0,0.0,1105.66,1105.66,904 Main St,Credit Card,Cancelled,TRK38297718,3,Referral,2024,6,June,24,Monday,0
ORD201141,2025-02-16,C11998,Chair,3,498.66,1495.98,NO_COUPON,0.0,0.0,1495.98,1495.98,382 Main St,Cash,Cancelled,TRK26707221,6,Email,2025,2,February,16,Sunday,1
ORD201142,2024-08-23,C23405,Phone,4,695.1,2780.4,NO_COUPON,0.0,0.0,2780.4,2780.4,484 Main St,Debit Card,Returned,TRK83678708,8,Email,2024,8,August,23,Friday,0
ORD201143,2023-04-03,C41132,Chair,1,381.61,381.61,NO_COUPON,0.0,0.0,381.61,381.61,114 Main St,Debit Card,Pending,TRK51040137,5,Email,2023,4,April,3,Monday,0
ORD201144,2023-02-16,C88463,Desk,5,507.94,2539.7,NO_COUPON,0.0,0.0,2539.7,2539.7,292 Main St,Online,Cancelled,TRK88749996,9,Facebook,2023,2,February,16,Thursday,0
ORD201145,2025-05-12,C28152,Desk,3,571.53,1714.59,FREESHIP,0.0,0.0,1714.59,1714.59,821 Main St,Debit Card,Delivered,TRK59642814,6,Facebook,2025,5,May,12,Monday,0
ORD201146,2024-10-03,C36383,Monitor,5,421.44,2107.2,SAVE10,0.1,210.72,1896.48,2107.2,286 Main St,Cash,Pending,TRK93336357,5,Instagram,2024,10,October,3,Thursday,0
ORD201147,2025-01-02,C19759,Chair,2,588.3,1176.6,FREESHIP,0.0,0.0,1176.6,1176.6,234 Main St,Online,Pending,TRK22515454,2,Email,2025,1,January,2,Thursday,0
ORD201148,2024-06-25,C54886,Phone,1,355.15,355.15,SAVE10,0.1,35.52,319.63,355.15,442 Main St,Cash,Returned,TRK66241930,2,Email,2024,6,June,25,Tuesday,0
ORD201149,2024-07-25,C27305,Chair,2,695.29,1390.58,FREESHIP,0.0,0.0,1390.58,1390.58,957 Main St,Credit Card,Pending,TRK28789916,6,Instagram,2024,7,July,25,Thursday,0
ORD201150,2023-02-20,C17921,Desk,4,302.65,1210.6,SAVE10,0.1,121.06,1089.54,1210.6,119 Main St,Credit Card,Cancelled,TRK79291524,8,Referral,2023,2,February,20,Monday,0
ORD201151,2023-01-29,C94381,Chair,2,608.04,1216.08,NO_COUPON,0.0,0.0,1216.08,1216.08,962 Main St,Cash,Cancelled,TRK69804304,4,Google,2023,1,January,29,Sunday,1
ORD201152,2023-11-09,C25162,Tablet,2,344.18,688.36,NO_COUPON,0.0,0.0,688.36,688.36,533 Main St,Credit Card,Shipped,TRK42183078,7,Referral,2023,11,November,9,Thursday,0
ORD201153,2024-12-16,C98317,Monitor,4,696.71,2786.84,NO_COUPON,0.0,0.0,2786.84,2786.84,276 Main St,Debit Card,Shipped,TRK37172138,4,Instagram,2024,12,December,16,Monday,0
ORD201154,2025-06-11,C53631,Monitor,3,198.63,595.89,SAVE10,0.1,59.59,536.3,595.89,593 Main St,Cash,Pending,TRK67589167,8,Instagram,2025,6,June,11,Wednesday,0
ORD201155,2023-08-13,C41478,Printer,4,534.57,2138.28,FREESHIP,0.0,0.0,2138.28,2138.28,667 Main St,Credit Card,Delivered,TRK62068126,6,Facebook,2023,8,August,13,Sunday,1
ORD201156,2023-07-19,C20512,Laptop,4,690.78,2763.12,NO_COUPON,0.0,0.0,2763.12,2763.12,980 Main St,Credit Card,Shipped,TRK98234737,9,Referral,2023,7,July,19,Wednesday,0
ORD201157,2024-05-29,C25841,Monitor,3,301.55,904.65,FREESHIP,0.0,0.0,904.65,904.65,242 Main St,Debit Card,Delivered,TRK21451375,5,Google,2024,5,May,29,Wednesday,0
ORD201158,2023-04-20,C82781,Monitor,4,27.42,109.68,SAVE10,0.1,10.97,98.71,109.68,661 Main St,Debit Card,Pending,TRK20605418,4,Referral,2023,4,April,20,Thursday,0
ORD201159,2024-02-23,C66112,Desk,4,466.7,1866.8,NO_COUPON,0.0,0.0,1866.8,1866.8,874 Main St,Debit Card,Returned,TRK60955607,8,Instagram,2024,2,February,23,Friday,0
ORD201160,2024-09-04,C40466,Desk,1,541.64,541.64,SAVE10,0.1,54.16,487.48,541.64,449 Main St,Debit Card,Shipped,TRK70255168,5,Email,2024,9,September,4,Wednesday,0
ORD201161,2023-10-16,C32570,Phone,1,11.39,11.39,WINTER15,0.15,1.71,9.68,11.39,826 Main St,Cash,Cancelled,TRK35969968,6,Email,2023,10,October,16,Monday,0
ORD201162,2025-03-11,C29405,Phone,2,224.37,448.74,WINTER15,0.15,67.31,381.43,448.74,251 Main St,Debit Card,Delivered,TRK33125798,3,Referral,2025,3,March,11,Tuesday,0
ORD201163,2024-06-11,C30643,Laptop,3,306.29,918.87,WINTER15,0.15,137.83,781.04,918.87,966 Main St,Credit Card,Returned,TRK19477485,7,Instagram,2024,6,June,11,Tuesday,0
ORD201164,2024-01-08,C65890,Tablet,5,315.57,1577.85,WINTER15,0.15,236.68,1341.17,1577.85,340 Main St,Debit Card,Delivered,TRK64530489,6,Email,2024,1,January,8,Monday,0
ORD201165,2023-07-14,C36992,Chair,3,223.79,671.37,NO_COUPON,0.0,0.0,671.37,671.37,617 Main St,Debit Card,Pending,TRK63460217,3,Google,2023,7,July,14,Friday,0
ORD201166,2023-07-31,C95568,Chair,3,324.47,973.41,WINTER15,0.15,146.01,827.4,973.41,971 Main St,Cash,Delivered,TRK37075292,4,Email,2023,7,July,31,Monday,0
ORD201167,2023-10-17,C17966,Printer,2,92.87,185.74,FREESHIP,0.0,0.0,185.74,185.74,360 Main St,Credit Card,Pending,TRK31169396,5,Facebook,2023,10,October,17,Tuesday,0
ORD201168,2023-04-08,C89559,Laptop,2,331.42,662.84,WINTER15,0.15,99.43,563.41,662.84,297 Main St,Credit Card,Delivered,TRK82838108,6,Google,2023,4,April,8,Saturday,1
ORD201169,2024-12-23,C15849,Chair,1,525.43,525.43,SAVE10,0.1,52.54,472.89,525.43,643 Main St,Cash,Cancelled,TRK26794546,2,Instagram,2024,12,December,23,Monday,0
